id,name,address,rating,review_count
450756,Premier Inn Abu Dhabi Capital Centre,"Opposite Abu Dhabi National Exhibition Centre Opp. Abu Dhabi Nat. Exhibition Cntr, Abu DhabiP.O. Box 95219, Abu Dhabi, 95219, United Arab Emirates",4.5,6231
450758,Uptown Hotel Apartments Abu Dhabi,"Hamdan Street Behind Al Ahlia Hospital, Abu Dhabi, Abu Dhabi, null, United Arab Emirates",3.9,491
450759,Al Jazeera Royal Hotel,"Madinat Zayed Opposit Madinat Zayed Shopping Cen., Madinat ZayedAbu Dhabi, Abu Dhabi, 36700, United Arab Emirates",3.8,829
450761,Paragon Hotel,"Zayed First Street, near Madinat Zayed Shopping CentreP.O. Box 41665Abu Dhabi, Abu Dhabi, 41665, United Arab Emirates",3.7,518
450766,Century Hotel Apartments,"Zip Code: 54845, Salam Street - الزاهية - E16-01 - امارة دبي, , Abu Dhabi, 54845, United Arab Emirates",3.9,391
450769,La Residence,"Tourist Club; Abu Dhabi, ABU DHABI, Abu Dhabi, 46066, United Arab Emirates",4.0,45
450770,Corniche Hotel Abu Dhabi,"3rd St - Al Danah - E7, , Abu Dhabi, 44486, United Arab Emirates",4.3,4142
450775,Al Maha Arjaan by Rotana,"302 Saeed Bin Ahmed Al Otaiba St - Al Danah - E3-02, , Abu Dhabi, N A, United Arab Emirates",4.5,2699
450778,Al Raha Beach Resort,"Raha Beach, Abu Dhabi, Abu Dhabi, ",4.5,6874
450783,Al Diar Capital Hotel,"Meena Street, Mina StreetAbu Dhabi, Abu Dhabi, 73837, United Arab Emirates",3.8,2068
450786,Al Rawda Arjaan by Rotana Abu Dhabi,"2nd Street - Old Airport Road - ال نهيان - Zone 1 - ابو ظبي, , Abu Dhabi, 5821, United Arab Emirates",4.5,1593
450787,Sheraton Khalidiya,"Zayed The First St - opposite KM Trading - Al Hisn - W7-01, , Abu Dhabi, N A, United Arab Emirates",3.9,4225
450789,Holiday Inn Abu Dhabi,"31st Street, between P.O. Box 46668, Muroor Road and Airport Road,, Abu Dhabi, 46668, United Arab Emirates",4.4,3817
450791,Nehal Hotel,"Nehal Hotel - Hamdan Bin Mohammed St - Al Zahiyah - E13, , Abu Dhabi, 43309, United Arab Emirates",3.8,2281
450793,TOP Grand Continental Hotel Abu Dhabi,"Al Jazeera Towers - Hamdan Bin Mohammed St - near Over looking - Al Danah - E8, , Abu Dhabi, 28080, United Arab Emirates",3.7,1970
450797,Arabian Nights Village,"Arabian Nights Village Rd - Mshayrif, , Abu Dhabi, 111894, United Arab Emirates",4.5,672
450800,Metropolitan Al Mafraq Hotel,"Shk. Maktoum Bin Rashid Rd - Shakhbout City, , Abu Dhabi, 6770, United Arab Emirates",4.2,5537
450803,Novel Hotel City Center,"Sheikh Hamdan Bin Mohammad St(5th St) - Al Danah - Zone 1, , Abu Dhabi, 47136, United Arab Emirates",4.1,3741
450806,Shangri la Hotel Qaryat Al Beri Abu Dhabi,"Khor Al Maqta,Qaryat al Beri - Rabdan, , Abu Dhabi, 128881, United Arab Emirates",4.6,7569
450807,"Radisson Blu Hotel & Resort, Abu Dhabi Corniche","Corniche Road - Al Bateen, , Abu Dhabi, 877, United Arab Emirates",4.3,6767
450808,Beach Rotana,"10th St - Al Zahiyah, , Abu Dhabi, 45200, United Arab Emirates",4.6,10627
450810,Hilton Baynunah Hotel,"Abu Dhabi United Arab Emirates, Abu Dhabi, Abu Dhabi, 00001, United Arab Emirates",4.0,24
450811,Hilton Corniche Hotel Apartments,"Al Hisn, , Abu Dhabi, ., United Arab Emirates",4.6,8752
450818,Le Meridien Abu Dhabi,"Al Zahiyah, , Abu Dhabi, 46066, United Arab Emirates",4.2,4887
450820,VOGO Abu Dhabi Golf Resort & Spa - Formerly The Westin Abu Dhabi Golf Resort & Spa,"P.O. Box 126797, Sas Al NakhlAbu Dhabi 126797, Abu Dhabi, 126797, United Arab Emirates",4.5,677
450824,Al Diar Mina Hotel,"Corniche Area - Al Meena St - Al Zahiyah, , Abu Dhabi, 44421, United Arab Emirates",3.5,1624
450826,Anantara Sir Bani Yas Island Al Yamm Villa Resort - Adults Only,"Al Ruwais - Abu Dhabi, , Dasah, 12452, United Arab Emirates",4.5,384
450828,Hawthorn Suites by Wyndham Abu Dhabi City Center,"Junction of - شارع السلام - الزاهية - ابو ظبي, , Abu Dhabi, 47600, United Arab Emirates",4.3,3634
450835,Sheraton Abu Dhabi Hotel & Resort,"Corniche Rd E - Al Zahiyah, , Abu Dhabi, 640, United Arab Emirates",4.3,5606
450839,Dusit Thani Abu Dhabi,"Sultan Bin Zayed The First Street (Al Muroor Road), PO Box 52799, Abu Dhabi, , Abu Dhabi, 52799, United Arab Emirates",4.5,7915
450841,Fortune Hotel Apartments,"TOURIST CLUB ROAD, ABU DHABI, Abu Dhabi, 55229, United Arab Emirates",3.9,195
450842,Millennium Al Rawdah Hotel,"1778 Sheikh Rashid Bin Saeed St - Al Rawdah - W68, , Abu Dhabi, 2785, United Arab Emirates",4.2,3768
450845,Anantara Sir Bani Yas Island Al Sahel Villa Resort,"Al Ruwais Sir Bani Yas Island, Al RuwaisSir Bani Yas IslandAbu Dhabi, Abu Dhabi, 12452, United Arab Emirates",4.6,389
450848,Centro Al Manhal,"Sheikh Rashid Bin Saeed St - Al Nahyan - Zone 1, , Abu Dhabi, 109595, United Arab Emirates",4.2,2347
450851,City Seasons Al Hamra Hotel,"Electra - Sheikh Zayed the First - Al Danah - E11, , Abu Dhabi, 4706, United Arab Emirates",4.1,5925
450854,The St. Regis Abu Dhabi,"Nation Towers - Corniche St - Al Bateen, , Abu Dhabi, P.O. Box 60476, United Arab Emirates",4.7,4285
450859,Anantara Eastern Mangroves,"Sheikh Zayed Street, P.O. Box 128555Abu DhabiEastern Mangroves, Abu Dhabi, 128555, United Arab Emirates",4.5,5046
450861,Ramada Downtown Abu Dhabi,"Sheikh Zayed Bin Sultan St - opp. Abu Dhabi Municipality - Al Zahiyah - E16-01, , Abu Dhabi, 107523, United Arab Emirates",4.1,2522
450863,Mourouj Hotel Apartments Llc,"Muroor Street Opposit Al Falah Plaza, Al MoroorPO Box 129559Abu Dhabi, Abu Dhabi, 129559, United Arab Emirates",3.8,288
450865,Novotel Abu Dhabi Gate,"222 Al Maqta' St - Rabdan, , Abu Dhabi, 92156, United Arab Emirates",4.7,11928
450869,Aparthotel Adagio Abu Dhabi Al Bustan,"Shk. Rashid Bin Saeed St - شارع ربدان - السعادة - Zone 1 - ابو ظبي, , Abu Dhabi, 0, United Arab Emirates",4.7,4158
450872,Sofitel Abu Dhabi Corniche,"Capital Plaza Complex - Corniche Rd E - Al Danah - E9-01, , Abu Dhabi, 44966, United Arab Emirates",4.6,7370
450877,Royal Rose,"Zayed The First 302 302 Abu Dhabi Al Markaziyah District, P.O. Box 4708Al Markaziyah DistrictAbu Dhabi, Abu Dhabi, 000, United Arab Emirates",4.4,5414
450879,Trianon Hotel,"Najada Street, P.O.Box: 112881Abu Dhabi, Abu Dhabi, 971, United Arab Emirates",3.3,1737
450882,Eastern Mangroves Suites by Jannah,"Eastern Mangroves Al Salam Street Eastern Raod, ABU DHABI, Abu Dhabi, 129712, United Arab Emirates",4.9,55
450885,Southern Sun Abu Dhabi,"Al Mina Street, Al Zahiya, Tourist Club Area - الزاهية - ابو ظبي, , Abu Dhabi, 51997, United Arab Emirates",4.3,3950
450888,Ramada Abu Dhabi Corniche,"Al Mina Road, Tourist Club AreaPO Box 128743Abu Dhabi, Abu Dhabi, 128743, United Arab Emirates",4.2,5767
450891,Park Arjaan by Rotana Abu Dhabi,"Al Salam Street, Behind Khalifa Park, P.O. Box 43377Ministries AreaAbu Dhabi, Abu Dhabi, 43377, United Arab Emirates",4.5,1321
450893,Vision Hotel Apartments Deluxe,"Old Mazda Road Tourist Club Area, Tourist Club AreaP.O. Box 52662Abu Dhabi, Abu Dhabi, 52662, United Arab Emirates",3.9,374
450895,Kingsgate Hotel Abu Dhabi,"Salam Street Tourist Club Area, Al Zahiyah AreaAbu Dhabi, Abu Dhabi, 8573, United Arab Emirates",4.2,3012
450897,Al Ain Palace Hotel,"Corniche Street, , Abu Dhabi, 33, United Arab Emirates",4.0,2188
450903,Swiss Belresort Ghantoot,"Jebel Ali Sheikh Zayed Rd, Abu Dhabi, Abu Dhabi, 126969, United Arab Emirates",3.2,50
450906,Majlis Grand Mercure Residence Abu Dhabi Hotel Abu Dhabi,"Zayed The 1St Street Electra Street Tourist Club Area, Electra StreetTourist Club Area53400  Abu Dhabi, Abu Dhabi, 53400, United Arab Emirates",4.7,3820
450910,Strand Hotel,"Tourist Club Abu Dhabi near KM Hypermarket, Navy GateNear Abu Dhabi City Terminal, Abu Dhabi, 51153, United Arab Emirates",3.5,890
450915,Executive Suites Abu Dhabi,"Muroor Street No. 4, P.O Box 107009Abu Dhabi, Abu Dhabi, 107009, United Arab Emirates",4.0,1028
450922,Tulip Inn Al Rahba,"Al Rahbapo Box 77431 Abu Dhabiunited Arab Emirate, P.O. Box 77431Abu Dhabi, Abu Dhabi, 77431, United Arab Emirates",3.8,307
450924,Vilaggio Hotel Abu Dhabi,"Al Salam Street, P.O.Box: 128967Abu Dhabi, Abu Dhabi, 128967, United Arab Emirates",4.0,2676
450930,Ramee Hotel Apartments Abu Dhabi,"P.O. BOX 51153, ABUDHABI, Abu Dhabi, 51153, United Arab Emirates",4.4,27
450931,Al Nakheel Hotel Apartments Abu Dhabi,"Muroor Street Al Dhafrah Opposite Al Falah Plaza, Abu Dhabi, Abu Dhabi, 00000, United Arab Emirates",3.9,473
450935,Cassells Hotel Apartments,"Zayed The First Street P.O. Box 59949, Al MarkaziyahP.O.Box 59949Abu Dhabi, Abu Dhabi, W2 3JA, United Arab Emirates",4.2,13
450937,Fairmont Bab Al Bahr,"Between The Bridges Khor Al Maqta PO Box 114304, P.O. Box 114304Abu Dhabi, Abu Dhabi, 114304, United Arab Emirates",4.7,10330
450941,Yas Island Rotana,"Yas Island - Yas Plaza, , Abu Dhabi, 131755, United Arab Emirates",4.7,14591
450944,Aloft Abu Dhabi,"Al Khaleej Al Arabi St - Al Rawdah - Al Ma'arid, , Abu Dhabi, 00000, United Arab Emirates",4.3,5780
450946,Golden Tulip Dalma Suites,"Sheikh Hamdan Street, Abu Dhabi, Abu Dhabi, , United Arab Emirates",3.5,568
450947,Radisson Blu Hotel Abu Dhabi Yas Island,"Yas Island - Yas Plaza, , Abu Dhabi, 93725, United Arab Emirates",4.6,10881
450949,Howard Johnson Hotel Abu Dhabi,"Shk. Khalifa Street P O Box 73095, Abu Dhabi 73095, Abu Dhabi, 73095, United Arab Emirates",3.9,1492
450953,Centro Yas Island,"Yas Leisure Dr - Yas Island - Yas Plaza, , Abu Dhabi, 131755, United Arab Emirates",4.7,8674
450954,W Abu Dhabi - Yas Island,"Yas Island, , Abu Dhabi, 131808, United Arab Emirates",4.6,7190
450955,Al Diar Dana Hotel,"Electra Street Opp le meridian Hotel - Al Zahiyah St - Al Zahiyah - E16, , Abu Dhabi, 47300, United Arab Emirates",3.9,2894
450956,Al Manzel Hotel Apartments,"Zayed The First St - Al Zahiyah - E16, , Abu Dhabi, 129666, United Arab Emirates",4.1,1434
450957,Crowne Plaza Abu Dhabi Yas Island,"Yas Island, Golf PlazaP.O.Box: 41880Abu Dhabi 41880, Abu Dhabi, 41880, United Arab Emirates",4.5,7001
450958,Cristal Hotel Abu Dhabi,"شارع زايد الاول Adjacent to - Shopping Center - Al Danah - Zone 1, , Abu Dhabi, 72898, United Arab Emirates",4.2,2703
450959,Euro Hotel Apartments,"Muroor Street, P.O. Box 51153Al DhafrahAbu Dhabi 16134, Abu Dhabi, 16134, United Arab Emirates",4.7,22
450961,Hala Arjaan by Rotana,"10th Street, Hamdan Street - Al Zahiyah Area - الزاهية - ابو ظبي, , Abu Dhabi, 53066, United Arab Emirates",4.5,2281
450962,L' Arabia Hotel Apartments,"Mussaffah Mohammad Bin Zayed City, Next To Mazyad MallAbu Dhabi, Abu Dhabi, 000000, United Arab Emirates",3.9,1104
450963,Anantara Desert Islands Resort & Spa,"12452 - Al Ruwais - صير بني ياس - ابو ظبي, , Abu Dhabi, 12452, United Arab Emirates",4.6,1076
450966,Murjan Asfar Hotel Apartments,"Sheikh Rashid Bin Saeed Al Maktoum Street - Old Airport Road - المنهل - W15-02 - ابو ظبي, , Abu Dhabi, 3535, United Arab Emirates",4.1,399
450967,Park Inn by Radisson Abu Dhabi Yas Island,"93725 - Yas Island - Yas Plaza, , Abu Dhabi, 93725, United Arab Emirates",4.6,6865
450969,Ramee Garden Hotel Apartments,"Passport Rd JunctionOpp. Kalyan Silks - New Airport Rd - opp. National Bank OF - Al Danah - E18-01, , Abu Dhabi, 51153, United Arab Emirates",3.7,307
450971,Staybridge Suites Yas Island Abu Dhabi,"Yas Island, P.O. Box 4237542375 Abu Dhabi, Abu Dhabi, 41880, United Arab Emirates",4.6,1357
450974,Al Jazira Club Hotel,"Al Muroor Road، - Rashid Bin Saeed Al Maktoum St(2nd St) - ال نهيان - Zone 1 - ابو ظبي, , Abu Dhabi, 2750, United Arab Emirates",4.0,547
450975,"Traders Hotel, Qaryat Al Beri","Khor Al Maqta, Qaryat Al Beri - Rabdan, , Abu Dhabi, 128881, United Arab Emirates",4.4,4067
450979,Andaz Capital Gate Abu Dhabi a concept by Hyatt,"Abu Dhabi National Exhibition Centre Al Khaleej Al Arabi Street, , Abu Dhabi, 95165, United Arab Emirates",4.5,2914
450983,Park Rotana Abu Dhabi,"Al Salam St. Eastern Ring Road, Behind Khalifa ParkP.O. Box 43377Abu Dhabi, Abu Dhabi, 43377, United Arab Emirates",4.6,5439
450990,Grand Millennium Al Wahda Abu Dhabi,"Hazza Bin Zayed Street, P.O.Box 107080Al Wahda ComplexAbu Dhabi, Abu Dhabi, 107080, United Arab Emirates",4.5,8327
450994,The St. Regis Saadiyat Island Resort Abu Dhabi,"Saadiyat Island, Saadiyat IslandAbu Dhabi, Abu Dhabi, NA, United Arab Emirates",4.7,4187
451004,Park Hyatt Abu Dhabi Hotel and Villas Saadiyat Island,"Saadiyat Island,, PO Box 52007, Abu Dhabi, 52007, United Arab Emirates",4.6,3502
451007,Conrad Abu Dhabi Etihad Towers,"Corniche Road, Abu Dhabi,, United Arab Emirates, Abu Dhabi, , United Arab Emirates",4.8,10086
451014,Bin Majid Tower Hotel Apartments,"Al Mina Street, Abu Dhabi 43309, Abu Dhabi, 43309, United Arab Emirates",4.0,2
451019,Ramee Rose Hotel Apartments,"Al Falah 9th Street, Near Taha Medical Center Opposite Fresh and more Supermarket - 821 Al Falah St - Al Danah - Zone 1, , Abu Dhabi, 51153, United Arab Emirates",3.7,335
451021,Al Diar Sawa Hotel Apartments,"Abu Dhabi - Al Nahyan - E25, , Abu Dhabi, 105825, United Arab Emirates",3.7,167
451023,Abu Dhabi Plaza Hotel Apartments,"Al Najda Street Crossing Electra Street, Corner Electra StreetP.O. Box 52588Abu Dhabi, Abu Dhabi, 52588, United Arab Emirates",4.0,330
451030,TRYP by Wyndham Abu Dhabi City Center,"Khalifah Bin Zayed The First Street, Abu Dhabi 44596, Abu Dhabi, 445765, United Arab Emirates",4.2,4036
451036,Paragon Hotel Apartments,"Murror st - Al Nahyan - E25, , Abu Dhabi, 41665, United Arab Emirates",3.7,518
451040,Blumont Capital Hotel,"115 DHAFEER STREET, 18, ABU DHABI, Abu Dhabi, 114536, United Arab Emirates",2.8,55
451041,Jannah Burj Al Sarab,"Mina Street, Tourist Club AreaAbu Dhabi, Abu Dhabi, 130283, United Arab Emirates",4.4,4186
451047,Nurai Island Resort,"Zaya Nurai Island N A, Abu Dhabi P.O. Box 44235, Abu Dhabi, 44235, United Arab Emirates",4.3,940
451049,Jannah Place Abu Dhabi,"Delma St. Corner Airport Road Abu Dhabi Uae United Arab Emirates crossing Shaikh Rashid Ben Saeed Rd, Sheikh Rashid Bin Saeed Road13th StreetAbu Dhabi, Abu Dhabi, 3671, United Arab Emirates",4.4,118
451050,Top Stars Hotel,"MUROOR STREET, MADINAT ZAYED - Al Danah - Zone 1, , Abu Dhabi, 38 480, United Arab Emirates",3.7,1275
451052,Center Ville Hotel,"Defence Road Behind Moble Shop Are Na Abudhabi, Al Nahyan AreaP.O. Box 126956Abu Dhabi, Abu Dhabi, 127577, United Arab Emirates",3.5,348
451054,Vision Links Hotel Apartments 3,"F98M+9W4 - Al Nahyan - E25, , Abu Dhabi, 54955, United Arab Emirates",3.0,4
451056,Capital Centre Arjaan by Rotana,"شارع الخليج - Al Rawdah - Al Ma'arid, , Abu Dhabi, 44012, United Arab Emirates",4.6,2244
451061,Emirates Park Resort,"Al Bahyah, , Abu Dhabi, 111026, United Arab Emirates",4.3,2872
451063,Lou Lou Asfar Hotel Apartments,"Muroor Road Between 23Rd & 25Th Street, Between 23rd & 25th StreetAbu Dhabi, Abu Dhabi, 70057, United Arab Emirates",3.8,334
451066,Oriental Hotel Apartment,"Zayed First Street, Electra RoadTourist club AreaPO Box 40206, Abu Dhabi, , United Arab Emirates",3.5,160
451070,Down Town Plaza Hotel Apartments,"Hamdan Bin Mohammed St - behind Liwa Home Center - Al Danah - Zone 1, , Abu Dhabi, 4604, United Arab Emirates",3.8,254
451077,Al Seef Resort & SPA By Andalus,"Al - Sheikh Zayed Bin Sultan St - near Al Seef Mall - Al Muntazah - Zone 1, , Abu Dhabi, 129712, United Arab Emirates",4.0,1778
451082,Golden Tulip Downtown Abu Dhabi,"Abu Dhabi - Al Danah - E8, , Abu Dhabi, 2471, United Arab Emirates",3.5,568
451089,Four Seasons Hotel Abu Dhabi at Al Maryah Island,"ISLAND - Abu Dhabi Global Market St-Second - Al Maryah Island - Abu Dhabi Global Market Square, , Abu Dhabi, 107032, United Arab Emirates",4.7,5233
451094,Times Inn Hotel Apartments,"Muroor Street, Near Abudhabi JudiciaryAl Manoura AreaAbu Dhabi, Abu Dhabi, , United Arab Emirates",3.9,83
451096,Anantara Sir Bani Yas Island Resorts,"P.O. Box 12452 Al Ruwais Sir Bani Yas Island, Sir Bani Yas IslandAbu Dhabi, Abu Dhabi, 12452, United Arab Emirates",4.5,384
451097,Rainbow Hotel Apartments,"Hamdan Street Behind Bhs Stores, Behind BHS StoresAbu Dhabi, Abu Dhabi, 46663, United Arab Emirates",3.5,403
451101,Flamingo Hotel Apartment 1,"Hamdan Street, Behind BHS BuildingAbu Dhabi  PO Box 54539, Abu Dhabi, , United Arab Emirates",3.6,49
451103,Marriott Hotel Downtown Abu Dhabi,"Sheikh Rashid Bin Saeed St - Al Manhal - W13-01, , Abu Dhabi, 37421, United Arab Emirates",4.5,3925
451106,Gava Hotel,"Haza Bin Zayed the 1st Street (Defence Road), Opposite Dar Al Shifa HospitalP.O BOX:44227Abu Dhabi, Abu Dhabi, , United Arab Emirates",3.0,46
451107,Shangri-La Residences Qaryat Al Beri,"P.O. Box 128881, Khor Al MaqtaAbu Dhabi, Abu Dhabi, , United Arab Emirates",4.6,58
451108,Aerotel Abu Dhabi Terminal 1,"Transit Area Airport Restricted Area) Ground Level Terminal 1 International Departures Abu Dhabi International Airport, International DeparturesTerminal 1Abu Dhabi International Airport, Abu Dhabi, 12345, United Arab Emirates",4.2,624
451109,Emirates Plaza Hotel,"Tourist Club Area, Abu Dhabi, Abu Dhabi, , United Arab Emirates",3.8,2160
451110,Marriott Executive Apartments Downtown Abu Dhabi,"Sheikh Rashid Bin Saeed St - Al Manhal - W13-01, , Abu Dhabi, 37421, United Arab Emirates",4.4,196
451111,Royal Suite Hotel Apartments,"Al Nhyan Area Defense Road Behind The Mobile Shop Area Abudhabi, Post Box 127577Abu Dhabi, Abu Dhabi, , United Arab Emirates",4.2,113
451112,Queen Palace Hotel,"Zayed First ST - Al Danah - E18-01, , Abu Dhabi, 109148, United Arab Emirates",3.7,1310
451113,Marriott Hotel Al Forsan Abu Dhabi,"Al Forsan International Sports Resort - A - شارع الفرسان - مدينة خليفة - ابو ظبي, , Abu Dhabi, 146435, United Arab Emirates",4.5,4335
451114,Saadiyat Rotana Resort & Villas,"Abu Dhabi - Al Saadiyat Island, , Abu Dhabi, 48578, United Arab Emirates",4.7,7201
451115,Pearl Rotana Capital Centre,"Al Khaleej Al Arabi St - Al Rawdah - Al Ma'arid, , Abu Dhabi, 94895, United Arab Emirates",4.6,3002
451116,Beach Rotana All Suites,"10Th Street 45200 Abu Dhabi, P.O. Box 45200Abu Dhabi, Abu Dhabi, 45200, United Arab Emirates",4.9,425
451117,Jumeirah Saadiyat Island Abu Dhabi (Ex-JUMEIRAH AT SAADIYAT ISLAND RESORT),"Saadiyat Island East, , Abu Dhabi, 00000, United Arab Emirates",4.6,2915
451118,Platinum Hotel Apartments Abu Dhabi,"Khaled Bin Alwaleed Street, Al Hosn ZonePO Box 328Abu Dhabi, Abu Dhabi, 55159, United Arab Emirates",4.1,256
451119,Studios corniche,"6Th Street Khalidiyah Abu Dhabi Corni, , Abu Dhabi, , United Arab Emirates",4.0,774
451120,Rixos Premium Saadiyat Island,"Al Saadiyat Island, , Abu Dhabi, 643660, United Arab Emirates",4.7,5138
451121,"Al Wathba, a Luxury Collection Desert Resort & Spa, Abu Dhabi","Al Wathba South 56620 - مشيرف - ابو ظبي, , Abu Dhabi, 56620, United Arab Emirates",4.6,1265
451122,The Abu Dhabi Edition,"Al Bateen Marina Abu Dhabi 127799, PO 127799Abu Dhabi, Abu Dhabi, 127799, United Arab Emirates",4.6,2087
451123,Beach Rotana Residences,"10th St - Al Zahiyah, , Abu Dhabi, 45200, United Arab Emirates",4.8,766
451124,Royal M Hotel & Resort,"PO Box 62500, Abu Dhabi, Abu Dhabi, 62500, United Arab Emirates",4.5,3087
451125,Refreshhh by Aerotel Abu Dhabi Terminal 3,"Departures, Secured Transit Area, Abu Dhabi, , United Arab Emirates",4.3,66
451126,Capital O 224 Holiday Beach Resort,"Al Fiqait, Fujairah, Al Fujairah, , United Arab Emirates",4.3,460
451127,Capital O 234 Tulip Inn Al Rahba,"774, Sheikh Maktoum Bin Rashid Street, Al Rahba, United Arab Emirates, Abu Dhabi, , United Arab Emirates",3.8,307
451128,Capital O 232 Golden Tulip Al Jazira Hotel And Resort,"Ghantoot, Exit 399, Abu Dhabi, Abu Dhabi, 4893, United Arab Emirates",3.4,5
451129,Hilton Abu Dhabi Yas Island (Theme Park access included),"Yas Bay - جزيرة ياس - ابو ظبي, , Abu Dhabi, 00000, United Arab Emirates",4.9,18487
451130,The WB Abu Dhabi Curio Collection by Hilton (Theme Park access included),"Yas Bay - Yas Island, , Abu Dhabi, , United Arab Emirates",4.7,3534
451131,Doubletree By Hilton Abu Dhabi Yas Island Residences,"Yas Dr - Yas Island, , Abu Dhabi, , United Arab Emirates",4.6,685
451132,Prime Group,"Antigua & Barbuda, Antigua & Barbuda, Abu Dhabi, 1234567, United Arab Emirates",4.3,121
451133,Rixos Marina Abu Dhabi,"Marina Mall Ring Rd - Al Kasir - Al Marina, , Abu Dhabi, 61060, United Arab Emirates",4.8,6814
451134,Most beatiful island in the city,"Alreem Island Damac Marina Bay, Abu Dhabi, United Arab Emirates, Abu Dhabi, , United Arab Emirates",4.5,1281
451135,Muroor House with garden,"Muroor Road, Abu Dhabi, United Arab Emirates, Abu Dhabi, , United Arab Emirates",4.0,14
451136,Al Jazira Resort,"Exit 399 - Ghantout, , Abu Dhabi, , United Arab Emirates",3.7,55
451137,CLUB PRIVE BY RIXOS SAADIYAT,"Rixos Premium Saadiyat Island - جزيرة السعديات - ابو ظبي, , ABU DHABI, 35665, United Arab Emirates",4.7,40
451138,Bab Al Qasr Residence,"West Corniche Road, Al Khubeirah, Abu Dhabi, 63410, United Arab Emirates",4.6,6772
451139,Zaya Nurai Island,"Sheikh Khalifah Bin Zayed, Abu Dhabi, Abu Dhabi, 44235",4.3,940
451140,Al Maya Island & Resort,"Al Maya Island - Al Halah Island, , Abu Dhabi, , United Arab Emirates",4.5,1281
451143,Grand Villaggio Hotel Abu Dhabi,"Khadeejah Bint Khuwaylid St - Al Manhal - W14-02, , Abu Dhabi, , United Arab Emirates",4.0,777
451146,Gravity Hotel Abu Dhabi,"Building C76 28th St - Mohamed Bin Zayed City - ME-9, , Abu Dhabi, , United Arab Emirates",4.3,1084
451148,InterContinental Residences Abu Dhabi,"King Abdullah Bin Abdul Aziz,, 1 Abu Dhabi, United Arab Emirates, Abu Dhabi, , United Arab Emirates",4.9,600
451150,Bab Al Nojoum  Hudayriyat,"Hudayriyat Mar Vista - Al Hudayriyat Island - Al Hidayriyyat, , Abu Dhabi, 27057, United Arab Emirates",4.4,1717
451153,Bab Al Nojoum Bateen Liwa,"Tal Murib Rd, Mzeerah, Liwa,, United Arab Emirates, Abu Dhabi, , United Arab Emirates",4.7,625
